protein,folder
Q3SAL6,Folder64
Q3TN53,Folder64
Q3TVS6,Folder64
Q3U487.2,Folder64
Q3URK3,Folder64
Q3YJT3.1,Folder64
Q3ZPL5,Folder64
Q40960,Folder64
Q41545,Folder64
Q42449.1,Folder64
Q45010.1,Folder64
Q45894.3,Folder64
Q45W86,Folder64
Q45W87,Folder64
Q46221,Folder64
Q46409.1,Folder64
Q47212,Folder64
Q48434,Folder64
Q49AI5,Folder64
Q4DAD9,Folder64
Q4DAE1,Folder64
Q4DQ97,Folder64
Q4R1R8.1,Folder64
Q4UCF0,Folder64
Q4VID0.1,Folder64
Q4YRX2,Folder64
Q4ZIN3.1,Folder64
Q51240.2,Folder64
Q51271,Folder64
Q51817.1,Folder64
Q51915.1,Folder64
Q53682,Folder64
Q53HU8,Folder64
Q53UB7,Folder64
Q544T5,Folder64
Q54510,Folder64
Q54718,Folder64
Q57193,Folder64
Q58F21.4,Folder64
Q58FF7.1,Folder64
Q58FF8.2,Folder64
Q58HT7.1,Folder64
Q5D7H4.1,Folder64
Q5DVL8,Folder64
Q5EG65.3,Folder64
Q5FG51,Folder64
Q5FWF4.2,Folder64
Q5GLC3,Folder64
Q5HCR7.1,Folder64
Q5HER3.1,Folder64
Q5HH31.1,Folder64
Q5HJ48.2,Folder64
Q5HJZ0.1,Folder64
Q5I2N3.3,Folder64
Q5I9E3,Folder64
Q5JK20,Folder64
Q5MQC6,Folder64
Q5NEE1.1,Folder64
Q5NET6.1,Folder64
Q5NEX3.1,Folder64
Q5NF68.1,Folder64
Q5NF78.1,Folder64
Q5NGQ3.1,Folder64
Q5NGV7.1,Folder64
Q5NHA9.1,Folder64
Q5NHF3.1,Folder64
Q5QNW6.3,Folder64
Q5SSJ5.1,Folder64
Q5SWP3.1,Folder64
Q5SZK8.2,Folder64
Q5T481.3,Folder64
Q5TEC6.1,Folder64
Q5TF58.3,Folder64
Q5TGY1.1,Folder64
Q5U5Q3.3,Folder64
Q5UB51.1,Folder64
Q5UCB8.1,Folder64
Q5UXY6.1,Folder64
Q5VYJ4.1,Folder64
Q60153.1,Folder64
Q61282.1,Folder64
Q61885.1,Folder64
Q62011.2,Folder64
Q62351.1,Folder64
Q62386.1,Folder64
Q62936,Folder64
Q63345.1,Folder64
Q63ID0,Folder64
Q63NJ3.1,Folder64
Q63PZ8.1,Folder64
Q63SQ0.1,Folder64
Q63TQ9.1,Folder64
Q63UT6.1,Folder64
Q63Y08.1,Folder64
Q647G3,Folder64
Q647G4,Folder64
Q647G5,Folder64
Q647G8,Folder64
Q647G9.1,Folder64
Q65165.1,Folder64
Q65187.1,Folder64
Q65194.1,Folder64
Q65196.1,Folder64
Q65201.1,Folder64
Q65232.1,Folder64
Q65647,Folder64
Q66537,Folder64
Q66915.1,Folder64
Q67228,Folder64
Q67926.1,Folder64
Q67E05,Folder64
Q68414,Folder64
Q68870,Folder64
Q68948,Folder64
Q68D51.2,Folder64
Q69022.1,Folder64
Q69091.1,Folder64
Q69140.1,Folder64
Q695P7,Folder64
Q69606.2,Folder64
Q69UA1,Folder64
Q6B0I6.3,Folder64
Q6DN03.3,Folder64
Q6DV88.1,Folder64
Q6FI13.3,Folder64
Q6ICA1,Folder64
Q6J1J8,Folder65
Q6J3P1.1,Folder65
Q6JC40,Folder65
Q6JVM9,Folder65
Q6JVN0,Folder65
Q6LAC4,Folder65
Q6NK15,Folder65
Q6NXT2.3,Folder65
Q6P2I7,Folder65
Q6P7W0,Folder65
Q6P9S1.2,Folder65
Q6PSU2.2,Folder65
Q6Q1R8,Folder65
Q6Q1R9,Folder65
Q6Q1S2.1,Folder65
Q6QCC2,Folder65
Q6TFL5,Folder65
Q6TFL6,Folder65
Q6TGC4.3,Folder65
Q6TY37,Folder65
Q6UVK1.2,Folder65
Q6UXN9.1,Folder65
Q6UXV1.1,Folder65
Q6UY29,Folder65
Q6V1Q5,Folder65
Q6V1Q9.1,Folder65
Q6VMK1,Folder65
Q6VT83,Folder65
Q6YMS3.1,Folder65
Q6ZV29.3,Folder65
Q6ZWH5.3,Folder65
Q703F0.1,Folder65
Q71DI3.3,Folder65
Q71F56.1,Folder65
Q71G10,Folder65
Q71UH4,Folder65
Q73372.2,Folder65
Q73SP6,Folder65
Q73WG6,Folder65
Q73WP1,Folder65
Q73XA5,Folder65
Q745A5,Folder65
Q75760,Folder65
Q75UR0.1,Folder65
Q76LX8.1,Folder65
Q76R61.1,Folder65
Q77377.1,Folder65
Q777A4,Folder65
Q777E1,Folder65
Q79F92.1,Folder65
Q7BHI8.1,Folder65
Q7K740.1,Folder65
Q7KPG1,Folder65
Q7L8L6.1,Folder65
Q7LZV7,Folder65
Q7M016,Folder65
Q7M1E7.1,Folder65
Q7M1Y1,Folder65
Q7M4G0.3,Folder65
Q7M6N6.1,Folder65
Q7MXJ7,Folder65
Q7SIB3.1,Folder65
Q7TT00.1,Folder65
Q7YTA4,Folder65
Q7YZT0.1,Folder65
Q7Z1H1,Folder65
Q7Z1K3.1,Folder65
Q7Z2G1,Folder65
Q7Z333.4,Folder65
Q7Z569.2,Folder65
Q7Z6L0.1,Folder65
Q7Z7C7.1,Folder65
Q80872.1,Folder65
Q80IU6.1,Folder65
Q80VP2,Folder65
Q80ZA5,Folder65
Q81258.3,Folder65
Q81487.3,Folder65
Q81495.3,Folder65
Q81594,Folder65
Q81754.3,Folder65
Q82122.4,Folder65
Q82794,Folder65
Q83884.2,Folder65
Q839D5.1,Folder65
Q86695.1,Folder65
Q86887.3,Folder65
Q86LL8,Folder65
Q86SJ6.1,Folder65
Q86SQ4.3,Folder65
Q86UU0.1,Folder65
Q86VP1.2,Folder65
Q86VP3.3,Folder65
Q86YL7.3,Folder65
Q86YT6.1,Folder65
Q87G48,Folder65
Q89277.2,Folder65
Q89424.1,Folder65
Q89462,Folder65
Q89508.1,Folder65
Q89730.1,Folder65
Q89769.1,Folder65
Q8AXW1,Folder65
Q8AXW7.1,Folder65
Q8AXY1.1,Folder65
Q8BB47.1,Folder65
Q8C084,Folder65
Q8C3X4,Folder65
Q8DQS1,Folder65
Q8G942.1,Folder65
Q8H2B8,Folder65
Q8H988,Folder65
Q8I3J9,Folder65
Q8I5D2.1,Folder65
Q8I6L9,Folder65
Q8ILP3,Folder65
Q8IM51,Folder65
Q8ITD8,Folder65
Q8IUE6.3,Folder65
Q8IWU4.2,Folder65
Q8IX29.1,Folder65
Q8IYV9.2,Folder65
Q8IZA3.1,Folder65
Q8J581,Folder65
Q8JIR2.1,Folder65
Q8JSP3.1,Folder65
Q8JZK0,Folder65
Q8K1S4,Folder65
Q8L5L5,Folder65
Q8L6B2,Folder65
Q8MNY2,Folder65
Q8MUF6.1,Folder65
Q8N257.3,Folder65
Q8NBP7.3,Folder65
Q8NE86.1,Folder65
Q8NFA0.1,Folder65
Q8NHM5.1,Folder65
Q8NHW3.2,Folder65
Q8QLQ3,Folder65
Q8QV59.1,Folder65
Q8RP81.1,Folder65
Q8RUR1,Folder65
Q8T030,Folder65
Q8T7E4,Folder65
Q8TAE6.3,Folder65
Q8TD19.2,Folder65
Q8V285,Folder65
Q8VC33,Folder65
Q8WXG6.2,Folder65
Q8WXI7.2,Folder65
Q8WXI7.3,Folder65
Q8WXX0.2,Folder65
Q8WXX7.1,Folder65
Q8WZ42.4,Folder65
Q8Y4I1,Folder65
Q8YE76.2,Folder65
Q8Z727.3,Folder65
Q90249.3,Folder65
Q90YK9.3,Folder65
Q91133.1,Folder65
Q913A7.1,Folder65
Q913V3.1,Folder65
Q91AV1.1,Folder65
Q91IG5,Folder65
Q91MA7.1,Folder65
Q92450.3,Folder65
Q92496.3,Folder65
Q92522.1,Folder65
Q92619.2,Folder65
Q92636.2,Folder65
Q92646,Folder65
Q92729.2,Folder65
Q92736.3,Folder65
Q92793.3,Folder65
Q92833.2,Folder65
Q92932.2,Folder65
Q92954.3,Folder65
Q93077.3,Folder65
Q93079.3,Folder65
Q93M65,Folder65
Q93YG7.1,Folder65
Q93Z04.1,Folder65
Q941R0,Folder65
Q95PM1,Folder65
Q96385.1,Folder65
Q969P5.1,Folder65
Q96A08.3,Folder65
Q96FS4.1,Folder65
Q96IJ6.1,Folder65
Q96J84.2,Folder65
Q96JT2.1,Folder65
Q96L96.2,Folder65
Q96LR5.1,Folder65
Q96QV6.3,Folder65
Q96RI0.3,Folder65
Q96RJ3.1,Folder65
Q96SD1.2,Folder65
Q96TA2.2,Folder65
Q96VP3.1,Folder65
Q98803.1,Folder65
Q98UK6,Folder65
Q99099,Folder65
Q99217.1,Folder65
Q99259.1,Folder65
Q99442.1,Folder65
Q99497.2,Folder65
Q99525.1,Folder65
Q99543.4,Folder65
Q99878.3,Folder65
Q99880.3,Folder65
Q99FY3.1,Folder65
Q99IB8.3,Folder65
Q99PR9,Folder65
Q9A147,Folder65
Q9AXI0,Folder65
Q9AXI1,Folder65
Q9BRB3.3,Folder65
Q9BSE2.1,Folder65
Q9BT88.2,Folder65
Q9BWW7.1,Folder65
Q9BXR6.1,Folder65
Q9BY07.2,Folder65
Q9BY12.2,Folder65
Q9BZR6.1,Folder65
Q9CVI0,Folder65
Q9DCX2.3,Folder65
Q9DHD5.1,Folder65
Q9E6S4.1,Folder65
Q9ET39.1,Folder65
Q9FUW7,Folder65
Q9FZP9,Folder65
Q9GTX8.1,Folder65
Q9GV96,Folder65
Q9GZ69.1,Folder65
Q9GZN2.1,Folder65
Q9H2X6.2,Folder65
Q9H3P2.3,Folder65
Q9HA11,Folder65
Q9HBE5.1,Folder65
Q9IBI3.1,Folder65
Q9IJQ0,Folder65
Q9IZA3,Folder65
Q9J8D4,Folder65
Q9JK11.1,Folder65
Q9LLT1.1,Folder65
Q9M4L6,Folder65
Q9M4M5,Folder65
Q9M5X7.1,Folder65
Q9MZU7,Folder65
Q9N2K0.1,Folder65
Q9NJD8.1,Folder66
Q9NJQ6,Folder66
Q9NL78,Folder66
Q9NPA2.1,Folder66
Q9NPH5.2,Folder66
Q9NQ90.2,Folder66
Q9NQC3.2,Folder66
Q9NRS4.2,Folder66
Q9NTN9.1,Folder66
Q9NW08.2,Folder66
Q9NXB9.2,Folder66
Q9P0M6.3,Folder66
Q9P225.3,Folder66
Q9P266.3,Folder66
Q9P2D1.3,Folder66
Q9P8G3,Folder66
Q9PRI1.1,Folder66
Q9PWF3.1,Folder66
Q9PX62.1,Folder66
Q9PY03,Folder66
Q9Q4T1,Folder66
Q9QAQ5.1,Folder66
Q9QAS3.1,Folder66
Q9QAX1,Folder66
Q9QBF0.1,Folder66
Q9QF35,Folder66
Q9QJ42.1,Folder66
Q9QUI6.2,Folder66
Q9QZS0.2,Folder66
Q9R182.1,Folder66
Q9S4I9,Folder66
Q9SQH1,Folder66
Q9SQH7,Folder66
Q9SQI9.1,Folder66
Q9TPX3,Folder66
Q9TY95.1,Folder66
Q9U0N9,Folder66
Q9U0P0,Folder66
Q9U6Z1.2,Folder66
Q9U7C6,Folder66
Q9UEE9.1,Folder66
Q9UH03.3,Folder66
Q9UL01.1,Folder66
Q9UL17.1,Folder66
Q9UL49.1,Folder66
Q9ULB1.1,Folder66
Q9ULC6.2,Folder66
Q9ULK6.2,Folder66
Q9ULW8.2,Folder66
Q9ULX3.1,Folder66
Q9UM07.2,Folder66
Q9UM47.2,Folder66
Q9UMD9.3,Folder66
Q9UMF0.3,Folder66
Q9UN36.2,Folder66
Q9UNA0.2,Folder66
Q9UPZ6.4,Folder66
Q9UQ16.4,Folder66
Q9UQF0.1,Folder66
Q9URB4.2,Folder66
Q9URR2,Folder66
Q9VKJ5,Folder66
Q9WDA6.1,Folder66
Q9WMA1,Folder66
Q9WMX2.3,Folder66
Q9WT50,Folder66
Q9WTS5.1,Folder66
Q9XF24,Folder66
Q9XFM4.1,Folder66
Q9XHP1.1,Folder66
Q9XHP2,Folder66
Q9XXH8,Folder66
Q9Y281.1,Folder66
Q9Y287.1,Folder66
Q9Y2H9.2,Folder66
Q9Y2J8.2,Folder66
Q9Y2R2.2,Folder66
Q9Y2T7.2,Folder66
Q9Y3R0.2,Folder66
Q9Y3S1.4,Folder66
Q9Y4H2.2,Folder66
Q9Y4L5.2,Folder66
Q9Y572.2,Folder66
Q9Y5R8.1,Folder66
Q9Y6N8.2,Folder66
Q9YRV3.1,Folder66
Q9ZAW3.1,Folder66
Q9ZNY0,Folder66
QAD37909.1,Folder66
QAH68285.1,Folder66
QAT98898.1,Folder66
QAT98901.1,Folder66
QAT98905.1,Folder66
QAT98908.1,Folder66
QAY30023.1,Folder66
QBA29683.1,Folder66
QBA29684.1,Folder66
QBA83313.1,Folder66
QBB85003.1,Folder66
QBB90024.1,Folder66
QBF80458.1,Folder66
QBF80465.1,Folder66
QBF80475.1,Folder66
QBF80499.1,Folder66
QBF80500.1,Folder66
QBF80508.1,Folder66
QBF80518.1,Folder66
QBF80519.1,Folder66
QBF80520.1,Folder66
QBF80531.1,Folder66
QBF80533.1,Folder66
QBF80535.1,Folder66
QBF80541.1,Folder66
QBF80543.1,Folder66
QBF80553.1,Folder66
QBF80554.1,Folder66
QBF80563.1,Folder66
QBF80567.1,Folder66
QBF80572.1,Folder66
QBF80573.1,Folder66
QBF80585.1,Folder66
QBF80596.1,Folder66
QBF80597.1,Folder66
QBF80598.1,Folder66
QBF80599.1,Folder66
QBF80601.1,Folder66
QBF80608.1,Folder66
QBF80609.1,Folder66
QBF80611.1,Folder66
QBF80613.1,Folder66
QBH74438.1,Folder66
QBH74475.1,Folder66
QBH90568.1,Folder66
QBH90618.1,Folder66
QBK46952.1,Folder66
QBK94346.1,Folder66
QBM00871.1,Folder66
QBM05061.1,Folder66
QBM05476.1,Folder66
QBM11735.1,Folder66
QBM11736.1,Folder66
QBM11737.1,Folder66
QBM11738.1,Folder66
QBM11739.1,Folder66
QBM11740.1,Folder66
QBM11741.1,Folder66
QBM11743.1,Folder66
QBM11745.1,Folder66
QBM11746.1,Folder66
QBM11748.1,Folder66
QBP84701.1,Folder66
QBP84703.1,Folder66
QBP84704.1,Folder66
QBP84708.1,Folder66
QBP84709.1,Folder66
QBP84710.1,Folder66
QBP84713.1,Folder66
QBP84714.1,Folder66
QBP84717.1,Folder66
QBP84718.1,Folder66
QBP84719.1,Folder66
QBP84721.1,Folder66
QBP84722.1,Folder66
QBP84728.1,Folder66
QBP84737.1,Folder66
QBP84739.1,Folder66
QBP84745.1,Folder66
QBP84746.1,Folder66
QBP84748.1,Folder66
QBP84755.1,Folder66
QBP84758.1,Folder66
QBP84759.1,Folder66
QBP84763.1,Folder66
QBQ01836.1,Folder66
QBQ01838.1,Folder66
QBQ01839.1,Folder66
QBQ01843.1,Folder66
QBQ01844.1,Folder66
QBQ58389.1,Folder66
QBQ58390.1,Folder66
QBQ58394.1,Folder66
QBQ70679.1,Folder66
QBQ87236.1,Folder66
QCE20767.1,Folder66
QCF42071.2,Folder66
QCF55718.1,Folder66
QCI31476.1,Folder66
QCI31484.1,Folder66
QCQ29075.1,Folder66
QCQ81067.1,Folder66
QCU72857.1,Folder66
QCY50220.1,Folder66
QCZ24977.1,Folder66
QCZ24978.1,Folder66
QCZ25011.1,Folder66
QCZ25014.1,Folder66
QCZ25049.1,Folder66
QCZ25053.1,Folder66
QCZ25056.1,Folder66
QDA02031.1,Folder66
QDC12418.1,Folder66
QDG00713.1,Folder66
QDG00730.1,Folder66
QDG00739.1,Folder66
QDG00742.1,Folder66
QDG00750.1,Folder66
QDH43714.1,Folder66
QDH43719.1,Folder66
QDH43722.1,Folder66
QDH43726.1,Folder66
QDH43729.1,Folder66
QDH43733.1,Folder66
QDH43737.1,Folder66
QDH76468.1,Folder66
QDI73607.1,Folder66
QDI73610.1,Folder66
QDI73611.1,Folder66
QDI73613.1,Folder66
QDI73614.1,Folder66
QDP16202.1,Folder66
QDP16204.1,Folder66
QDP16206.1,Folder66
QDP16209.1,Folder66
QDP16213.1,Folder66
QDP16215.1,Folder66
QDP16803.1,Folder66
QDR24384.1,Folder66
QDZ58857.1,Folder66
QEA72156.1,Folder66
QED88010.1,Folder66
QED88011.1,Folder66
QED88012.1,Folder66
QED88017.1,Folder66
QED88018.1,Folder66
QED88024.1,Folder66
QED88025.1,Folder66
QED88026.1,Folder66
QED88027.1,Folder66
QED88031.1,Folder66
QED88032.1,Folder66
QED88037.1,Folder66
QED88038.1,Folder66
QED88039.1,Folder66
QED88040.1,Folder66
QED88043.1,Folder66
QED88044.1,Folder66
QED90019.1,Folder66
QEG03729.1,Folder66
QEG03730.1,Folder66
QEG03731.1,Folder66
QEG03736.1,Folder67
QEG03737.1,Folder67
QEG03739.1,Folder67
QEG03746.1,Folder67
QEG03747.1,Folder67
QEG03748.1,Folder67
QEG03757.1,Folder67
QEG03763.1,Folder67
QEG03767.1,Folder67
QEG03773.1,Folder67
QEG03775.1,Folder67
QEG03776.1,Folder67
QEG03779.1,Folder67
QEG03783.1,Folder67
QEG03785.1,Folder67
QEG03790.1,Folder67
QEG03791.1,Folder67
QEG03793.1,Folder67
QEG03794.1,Folder67
QEG03802.1,Folder67
QEG03803.1,Folder67
QEG03805.1,Folder67
QEG03810.1,Folder67
QEG03811.1,Folder67
QEG03814.1,Folder67
QEG03818.1,Folder67
QEG59356.1,Folder67
QEG59359.1,Folder67
QEG59360.1,Folder67
QEG98279.1,Folder67
QEI26002.1,Folder67
QEI46448.1,Folder67
QEJ82213.1,Folder67
QEJ82215.1,Folder67
QEJ82222.1,Folder67
QEJ82232.1,Folder67
QEO75983.1,Folder67
QEO75984.1,Folder67
QEO75986.1,Folder67
QEO75989.1,Folder67
QEP29106.1,Folder67
QEU56411.1,Folder67
QEU56412.1,Folder67
QEV86434.1,Folder67
QEY10622.1,Folder67
QEY10644.1,Folder67
QEY10657.1,Folder67
QEY10670.1,Folder67
QFG76081.1,Folder67
QFG76083.1,Folder67
QFI57017.1,Folder67
QFN25407.1,Folder67
QFQ59585.1,Folder67
QFQ59594.1,Folder67
QFS19150.1,Folder67
QFS19205.1,Folder67
QFS19207.1,Folder67
QFS19359.1,Folder67
QFS19360.1,Folder67
QFS19534.1,Folder67
QFS19537.1,Folder67
QFS19562.1,Folder67
QFS19563.1,Folder67
QFS19588.1,Folder67
QFS19596.1,Folder67
QFS19604.1,Folder67
QFS19619.1,Folder67
QGJ97627.1,Folder67
QGL52573.1,Folder67
QGV13484.1,Folder67
QGV13488.1,Folder67
QGV13494.1,Folder67
QGW05344.1,Folder67
QGW05357.1,Folder67
QGW05359.1,Folder67
QGW05386.1,Folder67
QGW05389.1,Folder67
QGW51895.1,Folder67
QGW51920.1,Folder67
QHB50158.1,Folder67
QHB50170.1,Folder67
QHD26414.1,Folder67
QHD43415.1,Folder67
QHD43416.1,Folder67
QHD43417.1,Folder67
QHD43418.1,Folder67
QHD43419.1,Folder67
QHD43420.1,Folder67
QHD43421.1,Folder67
QHD43422.1,Folder67
QHD43423.2,Folder67
QHD57348.1,Folder67
QHD57350.1,Folder67
QHD57351.1,Folder67
QHD57352.1,Folder67
QHE24256.1,Folder67
QHE24278.1,Folder67
QHE24291.1,Folder67
QHF19278.1,Folder67
QHF19287.1,Folder67
QHI42199.1,Folder67
QHJ86727.1,Folder67
QHN95793.1,Folder67
QHO62112.1,Folder67
QHO62113.1,Folder67
QHO62114.1,Folder67
QHO62115.1,Folder67
QHR63299.1,Folder67
QHR63299.2,Folder67
QHR63300.2,Folder67
QHR63301.1,Folder67
QHR63303.1,Folder67
QHR63305.1,Folder67
QHR63306.1,Folder67
QHR63307.1,Folder67
QHR63308.1,Folder67
QHR82515.1,Folder67
QHR82521.1,Folder67
QHW05413.1,Folder67
QHZ00379.1,Folder67
QIC53463.1,Folder67
QIC53486.1,Folder67
QIC53498.1,Folder67
QIE07453.1,Folder67
QII57161.1,Folder67
QII57162.1,Folder67
QII57163.1,Folder67
QIJ32297.1,Folder67
QIQ54046.1,Folder67
QIQ54047.1,Folder67
QIQ54048.1,Folder67
QIQ54049.1,Folder67
QIQ54051.1,Folder67
QIQ54052.1,Folder67
QIQ54053.1,Folder67
QIQ54054.1,Folder67
QIQ54055.1,Folder67
QIQ54056.1,Folder67
QIS48854.1,Folder67
QIS48856.1,Folder67
QIS48873.1,Folder67
QIS48879.1,Folder67
QIZ13765.1,Folder67
QJC19299.1,Folder67
QJF11943.1,Folder67
QJX59978.1,Folder67
QJZ32115.1,Folder67
QKE11719.1,Folder67
QKS42605.1,Folder67
QLC45894.1,Folder67
QLH58859.1,Folder67
QLJ58320.1,Folder67
QLJ58330.1,Folder67
QLJ58334.1,Folder67
QLJ58341.1,Folder67
QMT58599.1,Folder67
QMT58602.1,Folder67
QMT58604.1,Folder67
QMT58612.1,Folder67
QMT58614.1,Folder67
QMT58616.1,Folder67
QMT97382.1,Folder67
QMW69324.1,Folder67
QMW69339.1,Folder67
QMW69345.1,Folder67
QNG98968.1,Folder67
QNH29581.1,Folder67
QNH29582.1,Folder67
QNH88957.1,Folder67
QNO31567.1,Folder67
QNQ18279.1,Folder67
QNT54756.1,Folder67
QNT54760.1,Folder67
QNU10373.1,Folder67
QOC77967.1,Folder67
QOJ87595.1,Folder67
QOP39313.1,Folder67
QOP59255.1,Folder67
QOU08346.1,Folder67
QOU08355.1,Folder67
QOU08361.1,Folder67
QOU08362.1,Folder67
QOU08363.1,Folder67
QOU99296.1,Folder67
QOV09272.1,Folder67
QOW96372.1,Folder67
QOW96385.1,Folder67
QOW96388.1,Folder67
QPB40126.1,Folder67
QPB40130.1,Folder67
QPC96841.1,Folder67
QPD98749.1,Folder67
QPD98750.1,Folder67
QPD98754.1,Folder67
QPI11927.1,Folder67
QPI70484.1,Folder67
QPI71722.1,Folder67
QPJ20200.1,Folder67
QPX50158.1,Folder67
QPZ33392.1,Folder67
QPZ88403.1,Folder67
QPZ88404.1,Folder67
QPZ88407.1,Folder67
QQD36453.1,Folder67
QQD79912.1,Folder67
QQD79919.1,Folder67
QQL12221.1,Folder67
QQP64673.1,Folder67
QQV26020.1,Folder67
QQV43063.1,Folder67
QQW40666.1,Folder67
QQW40674.1,Folder67
QQW40678.1,Folder67
QQW40684.1,Folder67
QQW40688.1,Folder67
QQW40695.1,Folder67
QQW40703.1,Folder67
QQW40722.1,Folder67
QQW40724.1,Folder67
QQW40727.1,Folder67
QQW40741.1,Folder67
QQW40742.1,Folder67
QQW40747.1,Folder67
QQW40763.1,Folder67
QQW40770.1,Folder67
QQW40771.1,Folder67
QQW40772.1,Folder67
QQW40775.1,Folder67
QQW40777.1,Folder67
QQW40781.1,Folder67
QQW40784.1,Folder67
QQW40786.1,Folder67
QQW40788.1,Folder67
QQW40796.1,Folder67
QQW40798.1,Folder67
QQW60654.1,Folder67
QQX16788.1,Folder67
QQY99167.1,Folder67
QQY99177.1,Folder67
QQY99179.1,Folder67
QQY99180.1,Folder67
QQY99294.1,Folder67
QQY99373.1,Folder67
QQY99387.1,Folder67
QQY99388.1,Folder67
QRA56788.1,Folder67
QRF79073.1,Folder67
QRG47100.1,Folder67
QRG47106.1,Folder67
QRG47107.1,Folder67
QRG47112.1,Folder68
QRG47115.1,Folder68
QRG47120.1,Folder68
QRG47124.1,Folder68
QRG47133.1,Folder68
QRI47051.1,Folder68
QRK03774.1,Folder68
QRK03775.1,Folder68
QRK03781.1,Folder68
QRK03782.1,Folder68
QRK03789.1,Folder68
QRK03816.1,Folder68
QRK03817.1,Folder68
QRK03818.1,Folder68
QRK03827.1,Folder68
QRK03919.1,Folder68
QRN70754.1,Folder68
QRO03339.1,Folder68
QRO06403.1,Folder68
QRU89900.1,Folder68
QRU91444.1,Folder68
QRV12072.1,Folder68
QRV13167.1,Folder68
QRW65468.1,Folder68
QRW69662.1,Folder68
QRX01623.1,Folder68
QRX74551.1,Folder68
QRY99438.1,Folder68
QSE17078.1,Folder68
QSF09476.1,Folder68
QSJ05725.1,Folder68
QSM12402.1,Folder68
QSM17284.1,Folder68
QSO00281.1,Folder68
QSU72953.1,Folder68
QSU74845.1,Folder68
QSV27725.1,Folder68
QSV83056.1,Folder68
QSW39933.1,Folder68
QSX24591.1,Folder68
QTA94406.1,Folder68
QTC61471.1,Folder68
QTE05704.1,Folder68
QTE05819.1,Folder68
QTF84021.1,Folder68
QTH36422.1,Folder68
QTN75141.1,Folder68
QTO31187.1,Folder68
QTQ43869.1,Folder68
QTQ59823.1,Folder68
QTS17443.1,Folder68
QTS20562.1,Folder68
QTS27337.1,Folder68
QTX91391.1,Folder68
QTX92101.1,Folder68
QTX92128.1,Folder68
QTX92160.1,Folder68
QTX92177.1,Folder68
QTX92219.1,Folder68
QTX92231.1,Folder68
QTX92247.1,Folder68
QTX92249.1,Folder68
QTX92256.1,Folder68
QTX92257.1,Folder68
QTX92258.1,Folder68
QTX92271.1,Folder68
QTX92319.1,Folder68
QTX92320.1,Folder68
QTX92321.1,Folder68
QTX92332.1,Folder68
QTX92333.1,Folder68
QTX92334.1,Folder68
QTX92336.1,Folder68
QTX92339.1,Folder68
QTX92346.1,Folder68
QTX92349.1,Folder68
QTX92367.1,Folder68
QTX92372.1,Folder68
QTX92385.1,Folder68
QTX92386.1,Folder68
QTX92387.1,Folder68
QTX92389.1,Folder68
QTX92391.1,Folder68
QTX92488.1,Folder68
QTX92516.1,Folder68
QTX92537.1,Folder68
QTX92565.1,Folder68
QTX92607.1,Folder68
QTX92631.1,Folder68
QTX92650.1,Folder68
QTX92659.1,Folder68
QTX92678.1,Folder68
QTX92684.1,Folder68
QTX92694.1,Folder68
QTX92695.1,Folder68
QTX92698.1,Folder68
QTX92718.1,Folder68
QTX92722.1,Folder68
QTX92726.1,Folder68
QTX92739.1,Folder68
QTX92776.1,Folder68
QTX92784.1,Folder68
QTX92786.1,Folder68
QTX92825.1,Folder68
QTX92829.1,Folder68
QTX92871.1,Folder68
QTX92874.1,Folder68
QTX92964.1,Folder68
QTX92977.1,Folder68
QTX92981.1,Folder68
QTX92984.1,Folder68
QTX93014.1,Folder68
QTX93024.1,Folder68
QTX93032.1,Folder68
QTX93036.1,Folder68
QTX93044.1,Folder68
QTX93045.1,Folder68
QTX93055.1,Folder68
QTX93060.1,Folder68
QTX93067.1,Folder68
QTX93073.1,Folder68
QTX93077.1,Folder68
QTX93078.1,Folder68
QTX93081.1,Folder68
QTX93094.1,Folder68
QTX93107.1,Folder68
QTX93112.1,Folder68
QTX93117.1,Folder68
QTX93131.1,Folder68
QTX93132.1,Folder68
QTX93135.1,Folder68
QTX93142.1,Folder68
QTX93151.1,Folder68
QTX93162.1,Folder68
QTX93189.1,Folder68
QTX93198.1,Folder68
QTX93201.1,Folder68
QTX93205.1,Folder68
QTX93208.1,Folder68
QTX93213.1,Folder68
QTX93223.1,Folder68
QTX93247.1,Folder68
QTX93250.1,Folder68
QTX93318.1,Folder68
QTX93345.1,Folder68
QTX93350.1,Folder68
QTX93368.1,Folder68
QTX93374.1,Folder68
QTX93403.1,Folder68
QTX93457.1,Folder68
QTX93461.1,Folder68
QTX93471.1,Folder68
QTX93474.1,Folder68
QTX93479.1,Folder68
QTX93483.1,Folder68
QTX93487.1,Folder68
QTX93489.1,Folder68
QTX93491.1,Folder68
QTX93496.1,Folder68
QTX93500.1,Folder68
QTX93502.1,Folder68
QTX93504.1,Folder68
QTX93510.1,Folder68
QTX93512.1,Folder68
QTX93520.1,Folder68
QTX93521.1,Folder68
QTX93530.1,Folder68
QTX93534.1,Folder68
QTX93538.1,Folder68
QTX93539.1,Folder68
QTX93541.1,Folder68
QTX93551.1,Folder68
QTX93593.1,Folder68
QTY61797.1,Folder68
QUA25879.1,Folder68
QUB20488.1,Folder68
QUD37222.1,Folder68
QUD37232.1,Folder68
QUD37256.1,Folder68
QUD71427.1,Folder68
QUF24372.1,Folder68
QUH45707.1,Folder68
QUH56559.1,Folder68
